ATTRIBUTE_ADDGroup	filename	MS_4223	MS_569	MS_5174	MS_602	MS_1099	MS_944	MS_2438	MS_1992	MS_1857	MS_1776	MS_5220	MS_7669	MS_3586	MS_1249	MS_6447	MS_563	MS_6132	MS_11854	MS_7368	MS_10884	MS_7580	MS_9949	MS_11407	MS_7462	MS_11555	MS_11946	MS_12030	MS_7689	MS_10207	MS_12333	MS_10629	MS_7416	MS_11211	MS_11734	MS_7467	MS_10199	MS_10900	MS_10614	MS_10821	MS_7822	MS_9690	MS_11436	MS_8804	MS_9006	MS_11849	MS_12229	MS_7924	MS_10549	MS_11193	MS_11322	MS_8509	MS_11711	MS_10811	MS_10857	MS_6956	MS_9150	MS_9355	MS_10074	MS_11153
-	compound	Amylamine-C5:0	Tyramine-C2:0	Amylamine-C6:0	Putrescine-C6:0	Tyramine-C3:0	Cadaverine-C6:0	Leucine-C4:0	GABA-C6:0	Tyramine-C4:0	Tyramine-C4:0	2-phenethylamine-C6:0	Amylamine-C9:0	Tyramine-C6:0	Tyrosine-C4:0	Leucine-C9:0	Histidine-C9:4	Putrescine-C14:0	Amylamine-C16:0	Putrescine-C16:0	2-phenethylamine-C14:0	Cadaverine-C16:0	Leucine-C14:0	2-phenethylamine-C15:0	Histamine-C16:0	Amylamine-C18:2	Amylamine-C18:1	Amylamine-C18:1	Putrescine-C18:1	Alanine/Sarcosine-C18:1	Amylamine-C18:0	Valine-C16:0	Glutamic acid-C14:0	2-phenethylamine-C16:1	2-phenethylamine-C16:0	Spermidine-C16:0	Leucine-C16:1	Leucine-C16:0	Tyramine-C16:0	Valine-C18:1	Glutamic acid-C16:1	2-phenethylamine-C18:2	2-phenethylamine-C18:2	Glutamic acid-C16:0	Glutamic acid-C16:0	2-phenethylamine-C18:1	2-phenethylamine-C18:0	Spermidine-C18:1	Leucine-C18:2	Leucine-C18:1	Leucine-C18:1	Glutamic acid-C17:1	Leucine-C18:0	Tyramine-C18:1	Phenylalanine-C16:0	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:0	Phenylalanine-C18:1
-	p-value	5.64E-07	3.78E-09	3.63E-06	0.00519697	0.001875244	0.451680924	0.002126132	0.012379675	4.07E-11	1.21E-09	2.62E-22	2.58E-14	6.14E-09	0.040800707	0.003877416	4.67E-07	1.65E-05	6.68E-30	3.77E-15	1.37E-22	4.19E-13	4.56E-09	6.39E-14	6.13E-06	1.46E-13	1.03E-41	1.39E-18	1.23E-12	0.000137909	1.17E-09	1.25E-07	9.39E-09	5.10E-19	3.70E-33	4.36E-10	5.42E-18	2.43E-11	5.87E-11	8.24E-13	5.50E-19	2.90E-11	1.87E-06	1.05E-18	0.003567047	1.69E-42	4.85E-21	7.26E-12	6.39E-07	1.35E-14	8.77E-08	0.000123968	5.45E-06	9.09E-19	2.77E-09	3.23E-06	7.00E-29	1.69E-05	1.96E-06	3.58E-09
advanced	Plate13_25958_Soil_GF3_01_27470	98.26642	5.422161	409.7093	0	11.149015	39.33054	7.2457	35.203903	9.099903	11.3118	29.46731	25.22563	5.159259	16.031624	0	3.4743075	0	333.75842	11.920703	15.216362	5.104925	26.043182	4.0021276	17.806515	17.5793	624.5747	16.879448	7.7639894	56.952034	127.792725	34.263138	83.43464	21.918537	49.78955	42.684677	24.17446	48.17891	11.212051	43.051502	151.14813	6.277428	0	1166.7439	16.96909	45.896893	8.707161	12.541018	11.524028	91.02608	0	9.955328	0	21.255283	22.06741	18.700542	1299.1736	15.983738	138.37376	27.386456
advanced	Plate13_55354_Soil_GD5_01_27516	47.29281	5.244214	151.37584	0	23.086063	0	12.686505	25.928314	21.057993	23.628557	22.105247	14.906656	5.655505	27.110886	0	0	0	135.855	0	0	0	7.529331	0	0	8.402803	266.95486	6.4726067	0	0	73.27901	4.936695	0	5.555895	46.261253	5.001402	6.9894743	0	0	3.6829815	0	3.4606283	2.9842558	30.694565	20.361626	69.5401	9.219708	0	5.9861684	26.114622	16.162203	4.0597196	3.213498	0	0	7.833741	25.75603	0	19.063086	4.4760466
advanced	Plate13_45920_Soil_GC3_01_27501	34.197395	0	182.33557	0	8.733053	3.877514	10.680781	72.50288	0	21.607117	0	4.772187	0	15.604545	0	0	0	28.682802	0	0	0	0	0	0	3.1118817	6.4745407	3.1356578	0	9.963288	41.19554	4.8949356	4.041994	0	0	6.88549	0	0	0	0	7.7149315	0	0	127.86997	0	3.2452326	4.1625323	0	7.468006	6.275627	0	9.949567	4.482118	0	3.5484588	7.2195396	13.265314	4.4101048	103.0123	0
advanced	Plate13_43562_Soil_GD11_01_27523	68.007065	8.297906	227.03284	0	0	0	5.2243757	21.425472	15.718488	5.12845	14.103295	3.3676207	7.0292673	32.98941	7.6523952	0	0	165.74834	0	17.459908	0	0	0	4.9438047	0	256.64096	3.7875633	3.2923317	24.238045	112.94082	21.56425	130.92586	10.680083	73.86233	5.12845	0	8.307236	7.1489906	13.093568	359.9925	4.4932747	6.3135815	1068.1636	10.500736	84.857635	12.999613	0	7.0714006	11.79877	11.79877	26.847929	10.46698	22.325748	9.002964	19.090614	1473.6295	0	330.66922	17.896763
advanced	Plate14_60986_Soil_BF11_01_27917	0	0	3.857659	0	4.29572	0	0	5.960375	0	0	0	0	0	22.752869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.128413	3.0309849	0	0	0	0	0	0	0	0	0	4.4571686	0	2.616701	34.743492	4.2716184	0	0	0	0	0	0	3.8563378	0	0	0	0	7.9351616	0	22.848698	0
advanced	Plate13_25678_Soil_GE6_01_27531	318.6926	3.5187542	749.77075	0	4.5873747	3.62285	7.046335	23.995024	11.134887	11.134887	0	3.2664952	0	13.426056	0	0	0	22.076117	0	0	0	0	0	0	0	8.05558	0	0	16.611586	53.640797	5.144717	0	0	0	0	0	0	3.2510562	6.9583406	3.430995	0	0	42.49877	34.1101	0	2.9901886	0	3.2888603	4.555802	4.555802	17.125507	3.5164776	0	0	0	6.013916	0	62.31868	12.735151
advanced	Plate13_25976_Soil_GD8_01_27520	27.678896	0	133.80746	0	4.4588194	0	11.176337	14.594429	9.610619	9.610619	0	3.3911705	0	18.914158	0	0	0	64.38262	0	0	3.48911	0	0	0	0	129.70212	6.854474	0	0	72.20153	3.3452897	4.1859646	9.429972	3.2476015	8.204025	0	5.5872345	0	0	28.80219	0	3.6631525	128.2482	0	0	0	4.5232544	0	5.658016	0	3.786143	0	0	0	4.9691076	148.75337	30.178349	58.939556	0
advanced	Plate13_54900_Soil_GE8_01_27534	15.787861	0	39.389786	0	8.554316	0	0	34.622192	9.656526	9.656526	0	0	0	53.22691	0	0	0	16.63737	0	0	0	0	0	0	0	24.24089	0	0	8.254346	24.48498	4.0417547	0	0	0	4.817493	0	0	0	0	0	0	2.9023826	30.02456	3.7861814	4.0019493	0	0	0	7.507088	5.793334	18.446196	0	0	0	0	21.198498	0	33.472954	0
advanced	Plate14_61022_Soil_BF3_01_27908	3.8156998	0	3.7274504	0	0	0	0	14.089504	0	0	0	0	0	47.633804	0	0	0	0	0	0	0	0	0	0	0	4.618096	1.967454	0	0	0	4.2512617	3.6536183	0	0	0	0	0	0	0	4.3561935	0	0	31.709126	22.338585	0	0	0	0	0	2.305727	0	0	0	0	0	3.8488626	0	22.311556	0
advanced	Plate13_60610_Soil_GC4_01_27502	391.56195	89.78549	2581.2139	0	72.07272	15.335669	650.23425	110.54094	183.1958	173.66379	190.7743	257.5142	306.6622	65.13306	49.174404	671.2162	0	2100.523	0	32.229256	5.803158	151.16505	18.705578	0	42.331863	2688.4172	26.898624	0	151.76093	418.89227	356.77063	618.75	29.504143	79.52175	83.43895	188.66212	468.01422	112.595146	531.9608	634.918	23.303339	6.242112	1819.9226	0	63.91741	16.329144	31.529093	27.212791	1177.3958	821.7856	47.82686	72.68864	124.69346	99.98719	112.653786	2090.607	30.106075	264.15088	109.77345
advanced	Plate14_64316_Soil_BE8_01_27900	0	0	12.341082	0	0	5.5275383	4.3957195	17.513191	0	0	0	0	0	49.66466	3.7444553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2534652	0	19.469898	0	0	0	0	0	0	0	0	0	0	4.1044307	0	2.408349	0	0	0	0	0	8.280479	0	0	0	0	0	0	55.035267	0
advanced	Plate14_61042_Soil_BE2_01_27893	0	0	0	0	5.240634	0	3.7722802	9.226708	4.8667536	4.8667536	0	0	0	28.20358	0	0	0	3.9126406	0	0	0	0	0	0	0	2.5203218	0	0	0	0	2.321145	0	0	0	0	0	0	0	0	0	0	2.4691343	5.6742716	22.610401	0	0	0	0	0	0	0	0	0	0	0	0	0	52.76722	0
advanced	Plate13_45578_Soil_GG8_01_27562	0	0	0	0	4.23399	1.9953256	0	3.6855307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.437361	0	2.112711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate13_43400_Soil_GE1_01_27526	98.54997	3.2384055	264.39163	0	0	0	6.720956	25.805706	5.7126017	3.8581	8.806071	6.5964556	3.9175463	48.31709	3.6125693	0	0	242.26268	0	15.430689	0	12.326793	3.9424267	0	20.560991	315.99466	5.0131903	0	13.394176	109.25304	6.3765335	16.562012	9.126558	65.40899	18.47725	10.630748	4.2124686	4.062047	20.43029	48.25489	3.366005	10.178225	165.92482	5.218898	54.475044	7.022667	5.007321	4.723358	24.25507	14.364191	11.164843	4.240551	18.967636	15.052211	5.4222655	292.60434	5.9476023	94.09046	23.606363
advanced	Plate13_25956_Soil_GE11_01_27537	54.79152	4.447802	199.44261	0	5.4323473	0	5.6286836	21.202166	4.9010787	4.9010787	0	0	4.8127184	16.11745	0	0	0	85.642456	0	0	0	9.48892	0	6.2945433	0	59.677826	0	0	12.938998	49.94155	10.538446	107.32932	0	13.069565	9.854908	4.499176	20.006298	0	5.682953	173.7667	0	2.828267	686.80444	34.769707	14.698603	3.9121175	9.542309	0	30.707453	25.555819	4.699993	0	15.832959	3.90234	6.060556	662.0659	0	228.58763	4.901078
advanced	Plate13_45936_Soil_GG4_01_27557	38.294044	0	135.34137	0	5.0290184	0	3.742203	24.878782	5.4203463	0	0	4.6866417	0	46.9677	0	0	0	23.384647	0	0	0	0	0	0	0	10.928106	2.2523499	0	0	23.891298	3.430995	6.6668806	0	0	3.5312533	0	0	0	0	0	0	0	60.959038	0	0	0	0	0	0	0	10.6111765	0	0	0	3.3158484	22.988667	10.026199	54.20463	0
advanced	Plate13_43580_Soil_GG1_01_27554	42.128708	0	217.58813	0	4.6949863	0	6.699868	22.350246	3.48911	3.48911	0	4.2239857	0	13.325897	0	0	0	80.098274	0	0	0	0	0	0	0	86.47344	0	0	11.786024	60.594364	14.202997	47.857464	6.1120987	14.131769	4.9873	8.499352	7.6583056	0	0	82.53136	0	0	396.7586	32.417503	37.599983	5.6029334	0	0	9.70401	7.7625484	8.48744	0	8.799396	0	0	406.11234	0	159.68	6.0309744
advanced	Plate13_45958_Soil_GE4_01_27529	35.457882	4.08609	100.565025	0	3.747109	0	8.349142	9.345345	4.654669	11.721674	0	4.258025	4.8800144	15.574759	0	0	0	75.52361	0	4.817493	0	0	0	0	0	71.570244	0	0	5.785097	53.6824	0	4.723493	4.1404	4.226859	0	0	0	0	0	0	0	0	49.715057	8.243805	6.884173	6.606597	0	0	16.060251	16.060251	14.538479	0	0	0	3.270008	10.244749	0	75.76082	0
advanced	Plate15_65110_Soil_BC4_01_28122	0	0	0	0	0	0	0	6.221615	0	0	0	0	0	34.26498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1384087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.092875	0	0	0	0	0	0	0	6.2922487	0
advanced	Plate15_61796_Soil_BE11_01_28158	0	3.3239777	23.783934	0	0	0	5.8055954	10.3910475	13.767464	13.767464	7.9299426	4.144764	0	9.471357	0	5.173233	0	72.03971	0	2.0713685	0	0	0	0	0	116.25285	8.938674	0	2.9155076	32.2326	0	12.85479	2.842939	33.38141	0	0	0	0	0	25.532473	0	0	104.72718	17.594814	27.245068	0	0	2.0420444	8.239073	8.723792	0	0	0	0	0	141.19817	14.532164	15.617489	0
advanced	Plate15_61220_Soil_BE6_01_28152	0	0	6.360121	0	0	0	3.4310124	12.906261	0	0	0	0	0	13.171223	0	0	0	2.2489052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8167763	0	0	0	0	0	0	3.8940682	0	0	12.583143	15.096855	0	0	0	0	0	0	4.6865044	0	0	0	0	3.8953936	0	15.516623	0
advanced	Plate16_45144_Soil_GD6_01_28261	0	0	0	0	0	0	0	6.56118	0	0	0	0	0	15.714614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2649255	11.019511	0	0	0	0	0	0	4.001623	0	0	0	0	0	0	2.844489	0
advanced	Plate16_65090_Soil_GB7_01_28234	0	0	2.7192483	0	0	0	0	3.5114417	0	0	0	0	0	33.661205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.279289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2780943	0	0	0	0	0	0	18.556623	0
advanced	Plate16_45130_Soil_GC1_01_28241	0	3.0916348	2.1519196	0	0	0	0	3.8259008	0	0	0	0	0	19.572517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0398064	1.9588966	0	0	0	0	0	0	0	0	0	0	0	0	3.9918897	13.657862	0	0	0	0	0	1.5501666	0	0	0	0	0	0	0	4.25545	0
advanced	Plate11_45670_Soil_GH4_01_27693	0	0	0	0	4.1462536	0	3.9339952	18.923386	14.314458	14.314458	0	0	0	42.206802	3.596735	4.2079873	0	0	0	0	0	0	0	0	0	0	0	0	0	16.320534	2.7767107	0	0	0	0	0	0	0	0	0	0	0	22.064589	5.2893696	0	1.8105145	0	0	0	0	0	0	0	0	0	11.255457	0	79.57995	0
advanced	Plate16_61238_Soil_GC7_01_28248	0	2.8421803	0	0	4.3347635	0	0	5.189804	0	0	0	0	0	9.267147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1711936	2.1711936	0	0	0	0	0	0	0	5.1570525	0
advanced	Plate16_60842_Soil_GC11_01_28252	0	0	2.451271	0	0	0	0	0	0	3.693425	0	0	0	0	3.232664	0	0	1.959722	0	0	0	0	0	0	0	2.9792352	0	0	0	1.1890697	0	3.9666712	0	0	0	0	0	0	0	15.050972	0	0	42.054	7.185378	0	0	0	0	0	0	0	0	0	0	0	38.19886	0	2.6741972	0
advanced	Plate16_60862_Soil_GB3_01_28229	0	0	9.110922	0	4.4414935	0	0	11.271942	0	5.7313695	0	0	0	9.896312	0	0	0	0	0	0	0	0	0	0	0	1.892767	0	0	1.8401108	0	0	0	0	0	0	0	0	0	0	0	0	1.5446823	49.583748	0	0	0	0	0	0	0	4.1183352	0	0	0	0	89.80364	0	14.651888	0
advanced	Plate16_61400_Soil_GE1_01_28270	3.9950898	0	3.6014986	0	0	0	0	0	0	0	2.8161392	0	0	2.7119017	0	0	0	11.081772	0	0	0	0	0	0	0	5.9067106	3.4844031	0	1.6690352	5.2964973	0	7.517709	0	1.950573	0	0	0	0	0	5.250929	0	0	49.129616	3.6510386	12.157075	2.741591	0	0	0	0	0	0	0	0	0	54.39178	0	2.1135194	0
advanced	Plate16_61092_Soil_GC3_01_28243	3.9570198	14.311843	11.782655	0	0	0	23.800034	13.526211	41.1441	43.11812	0	0	0	27.22068	0	0	0	18.25528	0	0	0	2.655156	0	0	0	41.668774	3.8152947	0	9.888522	2.5085135	0	0	2.8058372	6.1398497	8.881973	0	0	0	3.3142185	7.93064	0	0	77.75793	11.238609	8.839214	0	0	0	2.8998876	3.3344226	7.2471848	0	0	0	0	120.95115	10.94525	22.724825	4.11939
advanced	Plate16_55082_Soil_GC5_01_28245	0	0	2.2977152	0	0	0	0	5.8743176	0	0	0	0	0	3.9550037	0	0	0	1.8682175	0	0	3.9398632	0	0	0	0	0	0	0	2.3851109	2.183898	0	0	0	2.0775318	0	0	0	0	0	0	0	0	5.98621	8.184509	1.6876969	0	0	0	0	0	0	0	0	0	0	0	0	4.447585	0
advanced	Plate11_60590_Soil_GG9_01_27685	37.220615	35.980076	257.77112	0	14.351721	3.556055	110.852325	40.72959	86.74514	78.875145	45.907967	81.94499	39.138824	12.638245	3.519988	124.295395	0	1763.4675	0	21.330341	7.3451166	40.073833	18.983635	0	37.54579	2146.0369	33.97888	0	69.42667	634.2336	135.94263	139.74493	16.006866	90.24094	8.826574	64.58293	187.69312	60.340485	208.76947	184.21141	7.470377	0	486.71933	6.476778	62.29645	12.477045	5.083151	0	430.30408	309.68274	30.592535	14.0623255	64.17875	38.080948	6.7113757	577.17236	22.686293	81.46831	32.56634
advanced	Plate16_65108_Soil_GD3_01_28258	0	0	0	0	0	0	0	4.010927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3828115	0	0	5.3642616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4162507	2.4162507	2.0293036	0	0	0	0	0	0	5.7462177	0
advanced	Plate12_45668_Soil_GA6_01_27965	0	0	13.759769	0	4.4605894	0	0	7.057637	0	0	0	0	0	3.3983974	0	0	0	11.527385	0	0	0	0	0	0	0	3.357502	0	0	4.066777	9.734414	0	0	0	6.213273	0	0	0	0	0	0	0	0	7.4631386	4.37259	0	0	0	0	0	0	0	0	0	0	0	0	0	9.713561	0
advanced	Plate12_64714_Soil_GA5_01_27963	13.11656	0	35.178436	0	0	0	6.1574173	4.2569876	0	4.2156506	0	0	0	5.3837156	0	0	0	0	0	0	0	3.615886	0	0	0	2.264411	0	0	0	5.7566986	0	16.377087	0	0	0	0	2.0389223	0	0	0	0	0	10.014653	0	0	0	0	4.68036	7.4001956	0	0	0	0	0	0	0	0	29.461754	0
advanced	Plate16_61112_Soil_GA6_01_28218	3.8788712	0	3.4276018	0	0	0	0	0	0	0	0	0	0	19.455399	1.3953474	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7922482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.345335	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3239813	0
advanced	Plate11_55102_Soil_GH10_01_27701	3.4978163	0	14.451546	0	3.4716506	0	4.040929	18.074402	0	3.8843787	0	0	3.7502239	34.879578	0	0	0	4.979051	0	0	0	0	0	0	0	1.7994461	0	4.1154146	9.535542	3.392384	0	0	0	0	0	3.81105	0	0	0	8.450071	0	0	15.625724	10.066209	0	0	0	3.6646929	4.2830687	0	3.505225	0	0	0	0	0	0	75.75736	0
advanced	Plate12_54886_Soil_GA11_01_27969	0	0	5.931008	0	5.8076386	3.994038	0	6.3382134	3.2717514	3.2717514	0	0	0	9.891514	0	0	0	7.7647038	0	0	0	0	0	0	0	8.106619	0	0	3.3952904	3.4593248	0	0	0	3.3222542	0	0	0	0	0	0	0	0	22.028347	7.4286985	2.9881654	0	0	0	0	0	3.248043	0	0	0	0	15.604355	0	9.036193	0
advanced	Plate16_55118_Soil_GE6_01_28275	0	0	0	0	0	0	0	4.2595353	5.059669	0	0	0	0	18.308094	0	0	0	2.161501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.238645	0	0	0	0	0	1.8768082	1.8768082	0	0	0	0	0	0	0	2.3147058	0
advanced	Plate16_61020_Soil_GD10_01_28266	3.5821056	0	0	0	0	0	4.243512	0	0	0	0	0	0	17.932846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.726578	0	0	0	0	0	1.5614328	1.5614328	0	0	0	0	0	5.497055	0	5.4077654	0
advanced	Plate16_55332_Soil_GE4_01_28273	4.765148	0	14.649637	0	0	0	0	5.6344414	0	0	5.9466133	0	4.0346713	18.931759	0	0	0	11.02093	0	0	0	0	0	0	0	21.499613	2.502678	0	0	1.3596268	0	0	0	3.5383973	0	0	0	0	0	0	4.6075544	0	2.8751907	11.606573	3.0375051	0	0	0	1.5469687	0	3.314456	0	0	0	0	5.547737	0	4.617111	0
advanced	Plate16_43632_Soil_GF9_01_28294	0	0	3.7570033	0	3.3747973	0	0	0	2.8920135	2.8920135	0	0	0	5.6403956	0	0	0	14.100006	0	0	0	0	0	0	0	8.002922	0	0	0	7.6225166	0	0	0	5.6231184	0	0	0	0	0	13.759632	0	0	215.60947	6.673987	5.011712	0	0	2.2127843	5.1187277	0	0	0	2.09046	1.5809584	0	225.77802	19.291912	106.16564	4.1100025
advanced	Plate16_44122_Soil_GG4_01_28302	0	0	10.141544	0	0	0	0	0	3.4878573	3.4878573	0	0	0	4.3102126	0	0	0	7.01983	0	0	0	0	0	0	0	21.179373	0	0	0	3.982358	0	0	0	3.6185002	0	0	1.373874	0	0	3.5707264	0	0	21.590208	6.5445895	2.6931424	0	0	1.9424558	6.9323006	0	0	0	0	0	0	25.046595	0	14.129071	0
advanced	Plate16_43760_Soil_GF8_01_28293	3.2806206	0	4.7284164	0	0	0	0	0	0	3.228641	0	3.458175	0	3.7497435	0	0	0	34.17931	0	0	0	0	0	0	0	10.222309	9.972376	0	3.029257	6.0408897	0	0	4.5612617	7.005252	0	0	0	0	0	0	0	0	5.9571266	0	11.215866	0	0	0	3.753954	2.7639396	2.952751	0	0	0	0	0	0	11.811654	0
advanced	Plate11_61582_Soil_GF8_01_27670	0	4.615795	5.2572403	0	8.725923	0	11.469658	21.695503	5.3580194	5.3580194	0	0	0	11.406265	0	3.3523824	0	48.78884	0	2.8215122	0	3.5904243	0	3.694735	0	103.13971	7.6148186	0	8.036451	41.502747	3.745922	14.96418	6.8046684	34.826534	4.0333824	0	0	0	0	19.641478	0	3.0978296	104.24393	0	30.260149	12.910946	12.047244	0	6.0565324	6.0565324	3.5732994	0	11.80442	0	0	340.76913	0	53.491608	0
advanced	Plate16_44120_Soil_GF10_01_28295	0	0	4.693988	0	3.2908368	0	0	0	0	0	0	0	0	12.467396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.672092	17.62167	0	0	0	0	0	0	0	0	0	0	0	0	0	15.219559	0
advanced	Plate11_54592_Soil_GF4_01_27664	0	0	13.414581	0	7.2436976	0	4.512992	0	8.401082	6.612253	0	0	3.4395058	5.393504	0	0	0	22.056633	0	3.1226006	0	0	0	0	0	68.932434	2.6618857	0	0	27.188736	3.4590669	18.404396	0	9.167881	0	4.0905895	0	0	0	17.323837	0	2.070405	65.538345	3.5149455	25.213871	0	0	0	5.405047	5.405047	4.177095	0	0	0	0	108.06312	0	37.79048	4.69335
advanced	Plate16_25942_Soil_GE5_01_28274	0	0	6.8372974	0	0	0	2.9624848	4.4873705	3.496818	3.496818	0	0	2.7088995	3.6763902	2.8528717	2.9566526	0	44.672585	0	0	0	3.1912973	0	0	0	33.87134	4.299562	0	11.318626	10.168455	0	67.3688	0	7.412038	14.241782	8.255715	7.8620253	0	1.9293213	132.74707	0	2.6299567	311.85403	4.949689	7.1272697	0	7.04666	0	12.6319685	10.730186	12.0310955	0	3.1476097	3.3674872	0	391.94962	0	56.918583	4.1961803
advanced	Plate16_43618_Soil_GF3_01_28287	7.4132714	13.518873	25.39778	0	0	0	3.7850747	6.936008	13.0576515	13.0576515	21.721687	4.2035494	3.0139322	3.8594685	0	0	0	37.46312	0	0	0	0	0	0	10.114158	31.87148	2.220255	0	15.257186	10.056698	0	39.872917	9.662138	15.119003	4.202261	20.730827	0	2.5873675	17.392466	119.33965	0	4.3096495	532.3204	11.13923	35.56369	0	0	16.798492	21.55421	11.767536	4.1122255	0	5.6889696	13.623348	15.363015	571.63184	3.2241008	147.54832	25.626081
advanced	Plate16_55174_Soil_GE11_01_28281	0	0	0	0	0	0	0	12.503416	4.0242224	4.0242224	0	0	0	13.384592	0	0	0	2.1231213	0	0	0	0	0	0	0	2.1840982	0	0	1.8341782	2.0182943	0	0	0	1.7351046	0	0	0	0	0	0	0	0	3.4267921	13.646563	0	0	0	0	0	0	0	0	0	0	0	0	0	7.530613	0
advanced	Plate16_54958_Soil_GF1_01_28285	0	0	0	0	0	0	0	11.984283	0	3.3252444	0	0	3.0861433	12.057394	0	0	0	1.699131	3.6465423	0	0	0	0	0	0	0	0	3.6344826	0	1.6597533	0	0	0	0	0	0	0	0	0	7.3679824	0	0	15.695089	0	0	0	0	0	3.5274098	0	0	0	0	0	0	3.5064683	0	5.9432325	0
advanced	Plate11_25668_Soil_GF5_01_27665	3.2172089	0	6.8457747	0	3.221798	0	3.866311	16.126247	4.6665297	4.6665297	3.565689	0	3.3803902	21.650955	0	0	0	15.523033	0	0	0	0	0	0	0	14.739645	0	0	6.0433893	22.197962	0	5.0578747	0	0	0	0	0	0	0	0	0	0	40.8728	25.761703	6.219058	0	0	0	0	0	7.1917405	0	0	0	0	22.054008	3.3640409	15.073473	0
advanced	Plate16_55116_Soil_GE10_01_28280	0	0	2.229309	0	0	0	0	13.634668	0	0	0	0	0	12.30122	0	0	0	4.013386	0	0	0	0	0	0	0	0	0	0	0	1.9504132	0	0	0	0	0	0	0	0	1.929786	0	0	0	7.8879128	12.952754	0	0	0	0	5.6601114	0	3.1806068	0	0	0	0	0	0	34.813927	0
advanced	Plate16_45922_Soil_GE9_01_28279	0	0	2.1931174	0	0	0	0	15.930157	4.9140043	4.9140043	0	0	0	8.844992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1934948	0	0	0	0	0	0	0	0	0	0	0	0	9.517214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.482627	0
advanced	Plate11_55138_Soil_GE2_01_27648	3.553535	0	16.389057	0	3.7928796	0	0	31.242664	3.3429198	3.3429198	0	0	3.7444363	35.556797	0	0	0	19.496828	0	0	0	0	0	0	0	16.347698	0	0	6.1761646	13.505374	3.3738327	0	0	10.265682	3.7847996	3.9676208	0	0	0	3.7245533	0	4.231859	51.09672	27.801004	8.619807	0	0	4.025629	3.5878344	3.9367862	14.20737	0	0	0	3.7026978	3.5597992	3.5597992	34.957657	0
advanced	Plate16_64334_Soil_GD1_01_28255	36.366108	3.6108065	55.771576	0	0	0	7.93143	7.561601	3.3804073	3.3804073	0	0	0	5.194815	0	0	0	2.369927	0	0	0	0	0	0	0	0	0	0	1.9955764	1.5483651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9618354	0
advanced	Plate16_61416_Soil_GD9_01_28265	20.564	4.0482016	89.866684	0	4.2096877	3.2732058	11.624625	9.799536	36.537693	38.19797	31.992617	36.73889	3.1913362	6.7385654	3.740475	0	0	405.73254	4.193898	42.76327	8.713904	7.6743326	5.3898745	0	2.870995	335.08322	100.9545	0	20.09325	121.40384	3.0204105	83.988525	49.983547	228.86815	24.724884	12.188148	13.69744	11.160906	13.115228	138.94168	24.239494	1.8507421	284.58005	0	95.60945	58.52439	47.095787	0	15.513999	15.513999	3.2411728	0	3.1764927	6.160742	3.2981396	516.874	4.5767546	53.588287	9.325718
