ATTRIBUTE_ADDGroup	filename	MS_482	MS_513	MS_1040	MS_786	MS_1945	MS_1595	MS_1496	MS_4153	MS_6091	MS_2871	MS_1053	MS_5008	MS_475	MS_4871	MS_9453	MS_5865	MS_8665	MS_6023	MS_7675	MS_9086	MS_5929	MS_9203	MS_9522	MS_6098	MS_7969	MS_9850	MS_8453	MS_5898	MS_8942	MS_9357	MS_5940	MS_8145	MS_8680	MS_8430	MS_8604	MS_6227	MS_7729	MS_9099	MS_7031	MS_9439	MS_9753	MS_6327	MS_8388	MS_8927	MS_6828	MS_9383	MS_8429	MS_8640	MS_5531	MS_7295	MS_8016	MS_8880
-	compound	Tyramine-C2:0	Putrescine-C6:0	Tyramine-C3:0	Cadaverine-C6:0	Leucine-C4:0	GABA-C6:0	Tyramine-C4:0	2-phenethylamine-C6:0	Amylamine-C9:0	Tyramine-C6:0	Tyrosine-C4:0	Leucine-C9:0	Histidine-C9:4	Putrescine-C14:0	Amylamine-C16:0	Putrescine-C16:0	2-phenethylamine-C14:0	Cadaverine-C16:0	Leucine-C14:0	2-phenethylamine-C15:0	Histamine-C16:0	Amylamine-C18:2	Amylamine-C18:1	Putrescine-C18:1	Alanine/Sarcosine-C18:1	Amylamine-C18:0	Valine-C16:0	Glutamic acid-C14:0	2-phenethylamine-C16:1	2-phenethylamine-C16:0	Spermidine-C16:0	Leucine-C16:1	Leucine-C16:0	Tyramine-C16:0	Valine-C18:1	Glutamic acid-C16:1	2-phenethylamine-C18:2	2-phenethylamine-C18:2	Glutamic acid-C16:0	2-phenethylamine-C18:1	2-phenethylamine-C18:0	Spermidine-C18:1	Leucine-C18:2	Leucine-C18:1	Glutamic acid-C17:1	Leucine-C18:0	Tyramine-C18:1	Phenylalanine-C16:0	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:0	Phenylalanine-C18:1
-	p-value	1.06E-07	2.06E-03	1.01E-04	0.090006289	2.08E-05	0.00282311	1.13E-05	5.86E-20	3.35E-14	5.17E-05	4.74E-03	1.34E-03	7.93E-05	0.00021938	8.58E-29	6.49E-15	7.55E-21	9.92E-14	2.50E-06	2.87E-10	2.82E-10	1.51E-09	1.03E-41	1.23E-12	7.48E-05	5.19E-10	1.64E-05	3.86E-05	1.04E-13	2.21E-32	1.61E-10	1.46E-15	1.64E-11	8.47E-11	1.15E-10	7.11E-16	3.00E-11	5.57E-05	1.47E-12	3.26E-40	9.02E-21	1.96E-09	3.48E-04	7.08E-08	2.95E-05	1.75E-01	3.49E-13	5.85E-06	5.88E-06	2.72E-28	1.88E-06	4.07E-06
active	Plate14_60754_Soil_BB11_01_27862	0	0	3.9588423	0	6.160739	20.02763	3.9644632	0	0	0	12.411219	0	0	0	2.4487534	0	0	0	0	0	0	0	0	0	5.419136	0	0	0	0	0	0	0	0	0	0	0	0	0	54.248283	0	0	0	0	0	14.041123	2.8617625	0	0	0	3.551015	50.925552	4.446724
active	Plate15_63648_Soil_BC3_01_28121	0	0	0	0	0	7.355527	3.619013	0	0	0	6.560795	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0310745	0	0	12.553397	3.7235045	0	3.5205545	2.202487	0	0	0	0	0	2.236023	11.232975	0	0	0	0	0	5.2770233	0	0	0	0	0	11.335932	0
active	Plate14_65088_Soil_BH11_01_27946	0	0	0	3.4504707	11.364964	38.64645	9.9539995	0	0	0	73.76191	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4705575	0	0	37.412453	0	0	0	0	0	0	0	0	0	3.113111	4.0717626	0	0	0	0	0	12.841166	8.066021	0	0	0	3.989338	17.180794	3.5973263
active	Plate15_63686_Soil_BA3_01_28093	0	0	3.319168	0	0	7.786215	3.8145428	0	0	3.225763	39.771557	2.4441814	0	0	0	0	0	0	0	0	0	0	0	0	3.176955	0	1.9506454	19.24701	0	0	0	0	0	0	0	0	0	0	11.784805	0	0	0	0	2.9376507	14.136166	0	0	0	0	0	45.86628	0
active	Plate15_45776_Soil_BB2_01_28106	0	0	0	5.4727993	3.36303	13.070696	3.4020023	0	0	0	28.592964	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0222368	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4414034	0	0	0	0	0	0	0	0	0	0	0	11.202604	0
active	Plate15_45746_Soil_BB10_01_28115	0	0	4.1418896	0	3.822353	12.2325	5.3053617	0	0	0	26.844604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.300582	0	0	0	0	0	0	0	0	0	0	0	5.0024185	0	0	3.599325	0	0	0	0	0	0	0	0	17.771269	0
active	Plate14_60948_Soil_BB8_01_27859	0	0	8.192533	0	3.532505	5.689011	21.78582	4.069825	8.2515	3.2441468	24.341667	0	3.671183	0	4.819153	0	0	0	3.782151	0	0	0	15.68209	0	13.005594	2.2751932	6.5199103	53.273655	0	6.443011	3.5274625	0	0	0	0	83.75491	0	8.837068	371.65552	3.8820953	0	0	0	2.0020266	6.787216	2.3805265	3.206821	0	4.232998	364.59875	53.49878	3.4489582
active	Plate15_65054_Soil_BA7_01_28098	0	0	14.538413	0	4.1433372	6.472378	5.496436	0	0	0	27.170927	0	0	0	0	0	2.6391745	0	0	0	0	0	0	0	3.429402	0	0	33.51775	5.007793	0	0	0	0	0	0	0	0	2.8365088	7.338855	0	0	0	0	0	4.5816574	1.7424235	0	0	0	0	18.554	3.0407753
active	Plate14_65018_Soil_BB9_01_27860	0	0	4.097685	0	10.464924	9.11784	0	0	0	0	19.027578	0	0	0	0	0	0	0	0	0	0	0	0	0	3.585281	2.659464	3.140603	0	0	0	0	0	4.243469	0	0	0	0	10.151869	41.610184	0	0	0	0	4.0299096	8.351219	2.397489	0	3.724823	0	0	50.753807	0
active	Plate14_61078_Soil_BD6_01_27883	3.3405232	0	0	3.2981563	7.051405	15.429123	3.5330079	0	0	0	28.640259	3.256834	4.5724893	0	2.5001025	0	0	0	0	0	0	0	0	0	8.401919	2.0645194	3.9132535	3.7907028	0	0	0	0	0	0	4.4225817	0	0	4.5079985	93.12191	0	0	0	0	0	15.156254	4.628806	0	3.4292746	0	3.651085	90.927246	3.3819742
active	Plate15_61308_Soil_BB7_01_28112	0	0	0	0	4.132734	4.132734	0	0	0	0	18.649391	2.3112102	0	0	0	0	0	0	0	0	0	0	0	0	4.2201304	1.5678525	0	0	0	0	0	0	0	0	0	0	0	0	27.68705	0	0	0	0	0	0	0	0	0	0	4.3139257	7.7916756	0
active	Plate14_45758_Soil_BD3_01_27880	0	0	4.524765	0	0	25.579065	4.2897	0	0	0	52.436962	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3416998	2.802199	3.0855045	0	4.826095	0	0	3.1050515	0	0	0	0	0	0	31.356274	0	0	0	2.6140122	2.652378	6.1769876	1.9561195	0	0	0	0	21.132263	0
active	Plate15_65016_Soil_BB11_01_28116	0	0	4.3960543	0	4.118356	14.512512	5.2714424	0	0	0	12.268852	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0019884	0	0	8.43415	0	0	0	0	0	7.7577095	0	0	0	3.0601602	5.768675	0	0	0	0	2.320991	3.5745316	0	0	0	0	0	28.743681	0
active	Plate14_60912_Soil_BD8_01_27886	0	0	5.2665176	3.6235647	8.2183895	9.999313	3.8953738	0	0	0	38.414448	0	0	0	0	0	0	3.819161	0	0	0	0	0	0	5.5715933	0	0	0	0	0	0	0	1.7148693	0	0	4.0634823	0	5.7848635	36.1254	0	0	0	0	0	5.2738214	0	0	0	0	3.43045	9.709832	0
active	Plate15_65038_Soil_BB3_01_28107	0	0	4.00671	0	13.812251	12.91974	8.5432005	0	0	0	22.9277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.943882	0	1.8077545	0	0	0	0	0	3.7156594	0	2.9434257	4.6893425	0	0	0	0	0	5.1647673	2.5875363	0	0	0	0	9.882183	0
active	Plate14_60914_Soil_BD5_01_27882	0	0	7.4399185	0	7.955966	16.515291	4.2333593	0	0	0	28.256779	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5787358	0	3.521353	0	0	0	0	0	0	0	0	0	0	14.541105	30.307844	0	0	0	0	0	12.37311	2.9434228	0	0	0	0	58.243507	0
active	Plate15_63740_Soil_BB5_01_28109	0	0	4.8397074	0	4.1786947	10.496918	5.5714607	0	0	0	45.29596	2.9113786	0	0	0	0	0	0	0	0	0	0	0	0	4.7212815	3.1447926	0	15.614914	0	0	0	0	0	0	0	0	0	2.6998515	4.9972286	0	0	0	0	1.6075594	11.612545	1.1690311	0	0	0	0	28.319588	0
active	Plate14_65002_Soil_BF1_01_27906	0	0	4.8602104	0	3.5922709	29.34005	3.7613297	0	0	3.6433928	34.792885	0	0	0	0	0	0	0	5.475548	0	0	0	0	0	4.506342	2.0663452	0	72.21322	0	0	0	0	0	0	0	0	0	2.7213314	5.0955	0	0	5.0592995	0	2.019136	16.982758	1.6617165	0	0	0	0	64.8389	3.9300442
active	Plate15_63794_Soil_BA8_01_28099	0	0	0	0	5.11327	14.068991	8.22146	0	0	0	22.92382	0	0	0	0	0	0	0	0	0	0	0	4.031019	0	0	3.198555	0	14.907902	0	0	0	0	0	0	0	27.487612	0	0	29.11412	2.5493217	0	3.4765399	0	4.5232544	6.0498834	0	0	0	0	127.135666	59.07183	3.230065
active	Plate14_60788_Soil_BE7_01_27899	0	0	8.498104	0	9.678569	40.83256	12.851105	0	0	0	34.80851	4.772229	5.1175747	0	2.575264	0	0	0	0	0	0	0	0	0	5.224843	0	2.2727857	0	0	0	4.049525	0	0	0	0	0	0	3.1060743	13.579632	0	0	0	0	0	4.58323	0	0	0	0	3.925928	11.628664	0
active	Plate14_45722_Soil_BH2_01_27936	0	0	0	0	6.5777307	6.5777307	5.3204217	0	0	3.4063025	18.315628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2673888	0	0	0	0	0	0	0	0	0	0	0	4.675235	26.507965	0	0	0	2.9462707	0	6.5705776	0	0	0	0	0	128.18283	3.5658956
active	Plate14_63776_Soil_BF6_01_27911	5.117071	0	5.8105593	0	4.4855824	28.818707	12.106979	0	0	4.506193	30.447588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2314525	10.020596	0	0	0	0	0	0	0	0	0	0	7.1000576	0	0	0	2.7201211	3.6889625	19.026049	0	0	0	0	3.9953878	72.355225	3.5522652
active	Plate14_60932_Soil_BG7_01_27927	0	0	18.327442	0	4.4962425	8.375019	7.655548	0	0	3.3454795	88.21486	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4242687	2.5397635	0	0	0	0	0	0	0	0	0	0	0	4.4669733	15.2909565	0	0	0	0	0	4.081447	0	0	0	0	0	21.598824	0
active	Plate14_61130_Soil_BC7_01_27871	0	0	8.779669	0	5.1681566	28.396267	12.420998	0	0	0	50.575893	0	0	0	2.2066245	0	0	0	0	0	0	0	0	0	3.4273748	0	0	0	0	0	0	0	0	0	3.3509655	0	0	3.11479	9.047461	0	0	0	0	2.6254506	0	0	0	0	0	0	34.50562	0
active	Plate14_63742_Soil_BG10_01_27931	0	0	9.319595	0	4.0199213	14.882355	6.0160217	0	0	3.6958735	34.96011	0	0	0	0	0	0	0	0	0	0	1.8894734	0	0	3.3076122	0	2.7853208	7.603174	0	0	0	0	0	0	0	0	0	0	12.5420475	0	0	0	2.5313005	4.567895	5.3795815	1.4663744	0	0	0	0	43.2673	0
active	Plate14_64280_Soil_BD11_01_27889	0	0	0	0	4.313381	3.938899	3.1237566	0	0	0	9.792974	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6735556	2.5145788	3.4673514	6.8861237	0	1.8483715	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1686502	2.5096736	2.8991818	0	0	0	0	21.696478	0
active	Plate14_61150_Soil_BG6_01_27925	0	0	17.188673	3.928659	4.87313	25.027365	11.340339	0	0	0	36.216602	4.8999786	0	0	0	0	0	0	3.2896602	0	0	0	0	0	0	4.34196	2.751857	4.1019964	16.115604	0	0	0	0	9.888055	0	0	0	1.8505564	49.5509	0	0	0	0	3.4717484	7.780749	4.1818237	0	0	0	0	73.4559	3.2854507
active	Plate14_63706_Soil_BF2_01_27907	0	0	5.6423903	0	8.310216	19.562916	8.31534	0	0	0	47.154045	4.913025	0	0	0	0	0	0	0	0	0	0	0	0	5.9033775	0	3.3211803	46.793865	0	0	3.6247866	0	0	0	0	0	0	1.6842172	8.413434	0	0	0	0	0	11.2558565	5.471886	0	4.144764	0	4.472991	87.20182	3.4974203
active	Plate14_60734_Soil_BG1_01_27920	0	0	13.795326	3.8103259	3.7720108	17.114082	7.5154085	0	0	3.3511806	36.797924	0	0	0	2.2952676	0	0	0	0	0	0	0	0	0	4.432907	4.815376	0	3.2619905	0	0	0	0	0	0	0	0	0	8.185871	33.438744	0	0	0	0	2.8724473	15.077396	4.8415794	0	0	0	3.6095023	39.95456	2.0579195
active	Plate14_60752_Soil_BH3_01_27937	0	0	5.015237	0	4.219501	18.587744	14.047681	0	0	0	23.421316	3.6691844	0	0	0	0	0	0	3.226322	0	0	2.3452482	0	0	6.802204	2.0149841	1.9173374	0	0	0	0	0	0	0	0	0	0	0	44.4094	0	0	0	3.0738394	3.027563	13.0634575	1.4578638	0	0	3.3029394	0	20.963982	0
active	Plate14_63632_Soil_BH4_01_27938	0	0	5.438468	0	5.818306	6.090844	4.57273	0	0	0	30.868126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0589702	40.58918	0	0	0	0	0	0	0	0	0	3.3487854	9.9908	0	0	0	0	0	4.203588	3.7731724	3.3064356	0	0	7.217765	48.300003	0
active	Plate14_63614_Soil_BC4_01_27867	0	0	14.43597	0	7.891022	21.245474	4.499673	0	0	0	36.383408	0	0	0	0	0	0	0	0	0	0	1.957519	0	0	6.734781	0	3.6968422	40.081833	0	0	4.018494	0	0	0	0	3.1402643	0	6.352502	22.720238	0	0	0	2.75254	0	5.0435605	2.3022127	0	0	0	9.573324	58.42783	0
active	Plate14_65162_Soil_BH1_01_27935	0	0	8.768616	0	3.870397	52.337074	6.043328	0	0	0	62.148026	3.1250238	0	0	0	0	0	0	0	0	3.754692	0	0	0	5.687433	0	0	43.506065	0	0	0	0	0	0	0	0	0	3.3983483	8.925675	0	0	0	0	0	5.78388	0	0	0	0	0	56.052685	0
active	Plate14_60732_Soil_BF5_01_27910	0	0	3.5612583	0	0	16.698738	4.960251	0	0	0	88.34346	0	3.5600066	0	2.4057746	0	0	0	3.8703775	0	3.2321033	0	0	0	3.5100698	4.771767	0	0	0	0	0	0	0	0	0	0	0	3.2193413	26.983624	0	0	0	0	2.926674	8.027916	2.6863217	0	0	0	3.8245296	40.07544	4.747865
active	Plate14_60934_Soil_BF7_01_27913	3.3571222	0	0	0	0	7.845237	4.510784	0	0	0	33.566303	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2303505	0	0	0	0	0	0	0	0	0	3.5375118	0	0	16.948801	20.703846	0	0	0	0	3.9852715	10.320084	0	0	0	0	3.4176407	43.82097	0
active	Plate14_63720_Soil_BF9_01_27915	0	0	9.874489	0	3.3179832	7.586392	6.170109	0	0	0	29.378204	0	0	0	2.681282	0	0	0	3.5525322	0	0	0	0	0	4.5251513	0	0	9.909321	0	0	0	0	0	0	0	0	0	1.5417144	31.221937	0	0	0	0	4.3864703	11.714977	4.7614117	0	0	0	0	64.75888	0
active	Plate14_65234_Soil_BB10_01_27861	0	0	11.255951	3.7391481	11.166487	6.7746434	12.581409	0	0	4.1841097	44.24918	0	0	0	0	0	0	0	0	0	0	0	0	0	9.986426	0	0	33.70658	0	0	0	0	0	0	0	3.3791885	0	0	39.817116	0	0	0	0	0	19.375404	2.6788006	0	3.9070253	0	75.20047	55.421913	2.7650166
active	Plate14_65232_Soil_BC8_01_27872	0	0	5.54602	0	3.4285758	10.511568	9.215593	0	0	0	19.493448	3.3605292	0	0	0	0	0	0	0	0	0	3.316143	0	0	3.9479942	6.534337	3.372013	3.8332148	0	0	0	0	0	0	0	3.4953136	0	0	89.89667	0	0	0	0	3.2444901	3.2418437	2.6930609	0	0	0	4.2368793	80.23834	4.2989664
active	Plate14_63812_Soil_BE10_01_27902	0	0	9.926012	3.262539	3.9258885	7.1221905	6.589576	0	0	0	40.39855	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5652213	3.89498	1.8743896	28.997475	2.1497707	0	0	0	0	0	0	0	0	4.4855	7.226194	0	0	0	0	3.2065594	3.3069005	3.6601295	0	0	0	0	42.326103	0
active	Plate14_65036_Soil_BB5_01_27855	0	0	10.836857	3.7875443	9.17786	17.125484	4.344428	0	0	3.8151054	44.53304	3.8484812	0	0	0	0	0	0	0	0	0	0	0	0	7.178295	0	0	56.701748	0	0	0	0	0	0	0	0	3.2736397	3.0747118	9.535102	0	0	0	9.251907	2.982817	8.239508	2.576439	3.43981	0	0	4.18745	72.4626	0
active	Plate14_64980_Soil_BE3_01_27894	0	0	9.071973	0	4.3485384	15.515665	5.34114	0	0	0	12.483641	2.8644447	3.9063888	0	0	0	0	0	0	0	0	0	0	0	0	1.7919617	0	0	0	0	0	0	0	0	0	3.6567223	0	8.116156	56.33647	0	0	0	0	2.616908	6.267911	0	0	0	3.3736212	3.846159	44.324066	0
active	Plate15_45778_Soil_BA5_01_28095	0	0	4.814315	3.6620893	0	7.999195	3.7523766	0	0	0	7.761606	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9943275	1.0826683	2.5334	0	0	0	0	0	1.8997765	0	0	0	0	2.1568656	6.6794815	0	0	0	0	0	0	1.3231144	0	0	0	0	5.3198614	0
active	Plate14_61186_Soil_BD1_01_27878	0	0	4.0936027	0	5.184679	7.9869	4.9035892	0	0	0	20.462273	3.9397802	0	0	0	0	0	0	4.0735703	0	0	0	0	0	3.7826085	2.8530765	0	0	0	0	0	0	0	0	0	0	0	0	21.702396	0	0	0	0	2.6585503	19.765032	0	0	0	0	3.9272738	113.513336	3.190116
active	Plate14_65052_Soil_BD9_01_27887	0	0	3.4565449	3.448034	3.6222878	13.011485	10.669431	0	0	3.5375118	51.18399	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2429276	0	0	66.03974	0	1.9065595	0	0	0	0	0	0	0	0	17.757086	0	0	0	0	3.3965778	19.513186	3.3936462	0	0	0	0	74.02189	0
active	Plate14_45108_Soil_BC1_01_27864	0	0	29.007965	0	7.812998	47.59432	8.770582	0	0	3.5745316	32.47953	3.6672964	3.455739	0	3.1943092	0	0	0	0	0	0	2.4174929	0	0	5.588628	0	0	0	0	0	0	0	0	0	0	3.8581	0	4.992403	20.382904	0	0	0	0	0	5.2509613	2.0028076	0	0	3.8830261	3.2115254	39.848488	3.0404167
active	Plate14_65182_Soil_BH5_01_27939	4.3508115	0	7.5670147	0	6.0479517	39.01951	4.153586	0	0	0	19.45486	0	0	0	0	0	0	0	4.1330566	0	0	2.0318453	0	0	0	2.2564993	0	28.525612	0	0	0	0	0	0	0	0	0	3.2320783	10.4785385	0	0	0	0	2.8027515	6.005371	2.1848893	0	0	0	0	55.45503	3.859375
active	Plate14_65000_Soil_BB1_01_27851	0	0	8.656946	0	19.252901	19.252901	7.680966	0	0	0	82.07248	0	0	0	0	0	0	0	0	0	0	0	0	0	6.587	4.9457226	2.658406	3.6036472	0	0	0	0	3.3522358	0	2.9735823	0	0	0	24.511177	0	0	0	0	0	10.544037	0	0	0	0	0	22.899105	0
active	Plate14_61164_Soil_BE6_01_27897	0	0	4.701662	0	4.0788	14.802492	4.604275	0	0	3.475646	34.71774	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5929894	0	2.985495	0	0	0	3.6747563	0	0	0	0	0	0	8.658331	40.40139	0	0	3.3879406	0	1.526823	5.808544	0	0	0	0	3.3665848	52.716072	3.1536255
active	Plate14_64262_Soil_BF4_01_27909	0	0	17.436554	0	4.8314195	7.8237534	4.104945	0	3.3346066	0	27.532127	4.1343985	0	0	2.5397635	0	0	0	0	0	0	0	0	0	4.0735936	0	0	32.66887	4.501244	0	0	0	0	0	0	0	0	14.3966255	8.28012	0	0	0	0	0	10.595169	2.3164368	0	0	0	4.186038	39.41496	0
active	Plate14_64296_Soil_BF8_01_27914	0	0	3.1669726	5.1549993	5.9332747	7.497277	3.1395845	0	0	0	4.3367505	0	0	0	3.7496672	0	0	0	0	0	0	0	0	0	5.2174187	2.8537254	0	16.36538	0	0	0	0	0	0	2.722993	0	0	7.196435	7.9597406	0	0	0	0	0	5.5465336	2.637929	0	0	0	0	39.264698	0
active	Plate14_65072_Soil_BA11_01_27848	0	0	13.886145	0	4.6629066	9.778406	11.951799	0	0	0	59.738758	3.6399078	0	0	0	0	0	0	4.2444315	0	0	0	0	0	3.790212	0	2.7202358	14.689817	0	2.5293446	0	0	0	0	0	0	0	8.919323	4.5312195	0	0	4.158017	0	5.3570266	10.952897	1.8673205	3.2595358	5.6025314	0	0	93.02455	0
active	Plate14_65216_Soil_BB4_01_27854	3.552275	0	7.396983	3.824549	8.583622	40.82274	10.582598	0	3.4371214	0	52.362732	3.8720262	0	0	0	0	0	0	0	0	3.461975	0	0	0	10.973027	6.3644133	3.149045	41.203426	0	0	0	3.4322133	0	0	0	0	0	3.6458287	9.698143	0	0	0	0	12.004297	14.313346	2.539751	3.21204	3.6648932	0	9.31469	51.671913	0
active	Plate14_60950_Soil_BG9_01_27930	0	0	6.6504564	0	5.6634917	16.094145	5.343815	0	0	0	28.429714	7.191286	0	0	0	0	0	0	3.5789337	0	0	0	0	0	5.2874923	2.0067215	0	0	0	0	0	0	0	0	0	0	0	2.4746642	28.015146	0	0	0	0	0	4.5841208	2.39881	0	0	0	4.508789	16.405506	0
active	Plate15_54848_Soil_BC10_01_28129	0	0	0	0	0	7.2028933	0	0	0	0	8.224968	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8489742	0	0	0	0	0	0	0	0	0	0	0	0	3.5606818	17.749588	0	0	0	0	0	3.6306145	0	0	0	0	0	10.914949	0
active	Plate16_45128_Soil_GB4_01_28230	0	0	3.4285758	0	0	11.329395	4.5151978	0	0	0	10.347168	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2012353	1.8969822	0	0	0	0	0	0	0	0	0	0	0	2.1984186	22.914179	0	0	0	0	0	3.56289	0	0	0	0	0	17.53105	2.7429073
active	Plate15_55210_Soil_BC9_01_28128	0	0	7.131638	0	4.7301784	3.3087888	0	0	0	0	16.88812	0	0	0	2.63723	0	0	0	0	0	0	0	1.3005638	0	4.0755024	1.1792774	0	0	0	0	0	0	0	0	0	0	0	0	16.473322	0	0	0	0	2.3162403	0	0	0	0	0	0	20.037687	0
active	Plate17_45186_Soil_BE3_01_28406	0	0	7.0127296	3.3922396	0	5.6168995	3.3960114	0	0	0	3.72221	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4618158	0	0	0	0	0	0	0	0	0	0	0	0	0	13.703024	0	0	0	0	0	0	0	0	0	0	0	1.8631039	0
active	Plate17_45456_Soil_BE1_01_28404	0	0	4.877043	0	4.643564	22.145927	0	0	0	0	5.9250298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.25945	0	0	0	0	0	0	0	0	0	0	48.30797	2.004572	0
active	Plate17_55044_Soil_BB6_01_28365	2.4018407	0	3.9314492	0	0	5.775322	3.912076	0	0	0	8.68951	0	0	0	4.6836166	0	0	0	0	0	0	0	1.7901478	0	1.5892081	2.2573829	0	0	0	0	0	0	0	0	0	0	0	0	19.26522	0	0	0	0	1.8215504	0	0	0	0	0	3.360461	2.3322086	1.9818127
active	Plate17_64498_Soil_BC4_01_28378	0	0	3.492815	0	4.0119767	13.447204	7.8699512	0	0	4.0015364	5.819743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83156	0	0	0	0	0	0	0	0	0	0	0	4.751999	0
active	Plate17_45384_Soil_BC2_01_28376	0	0	0	0	0	4.422147	5.8333178	0	0	0	16.412624	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4871185	0	0	0	0	0	0	0	0	0	0	0	0	0	10.547183	0	0	0	0	0	0	1.7877955	0	0	0	0	5.5454545	0
active	Plate17_64874_Soil_BC10_01_28385	0	0	0	0	0	6.4945846	0	0	0	0	3.8622055	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6680145	0	0	1.9565201	0	0	0	0	0	0	0	0	0	0	3.1584218	0	0	0	0	1.3355863	0	1.2396698	0	0	0	0	7.433653	0
active	Plate17_43364_Soil_BB5_01_28364	0	0	0	0	0	0	4.961253	0	0	0	7.5639257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7677026	5.683545	0	0	0	0	1.4517689	3.89229	0	0	0	0	8.101016	5.2746525	0
active	Plate17_54830_Soil_BA1_01_28346	0	0	4.8714023	0	0	10.792442	6.1769876	0	0	0	27.942945	0	0	0	0	0	0	0	0	0	0	0	0	0	2.125764	0	2.4244747	0	3.8098311	0	0	0	0	0	0	0	0	2.7814443	10.25126	0	0	0	0	0	3.3372889	0	0	0	0	4.122348	3.3790588	0
active	Plate16_65218_Soil_Rerun_GA11_01_28327	0	0	0	0	6.1302385	6.1302385	3.9620132	0	0	0	12.216089	2.609375	0	0	0	0	0	0	0	0	0	0	0	0	2.8415775	2.0633197	1.9126313	0	0	0	0	0	1.708683	0	0	0	0	0	19.32156	0	0	3.6621265	0	0	3.6079788	1.8927917	0	0	0	0	5.04582	0
active	Plate17_45364_Soil_BD5_01_28393	0	0	0	0	0	0	0	0	0	0	12.702944	0	0	0	0	0	0	0	0	0	0	0	0	0	2.432022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8204384	0
active	Plate17_54884_Soil_BA4_01_28349	0	0	3.3300138	0	0	16.900282	0	0	0	3.8092167	13.191076	2.4919796	0	0	0	0	0	0	0	0	0	0	0	0	1.6699429	0	0	0	0	0	0	0	0	0	0	0	0	2.9741175	7.310481	0	0	0	0	2.9271746	3.4131594	0	0	0	0	0	5.010264	0
active	Plate16_43330_Soil_Rerun_GH5_01_28330	0	0	0	0	0	2.736229	0	0	0	0	4.9433126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4214439	0	0	4.4952965	0	0	0	0	0	0	0	0	0	12.676167	0	0	0	0	0	0	0	0	0	0	3.454495	4.577347	0
active	Plate16_55046_Soil_GG8_01_28307	0	0	0	0	0	4.6108766	0	0	0	0	3.8983924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4463348	0	0	0	0	0	0	0	0	0	0	0	0	30.299316	0	0	0	0	0	5.0615144	0	0	0	0	0	14.381767	0
active	Plate16_43310_Soil_GG1_01_28299	0	0	0	0	0	13.879532	0	0	0	0	13.862379	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8078289	0	2.2558622	0	0	0	0	0	0	0	0	3.2711349	0	1.9365957	11.766221	0	0	0	0	0	3.2606957	0	1.3850884	0	0	0	7.1152577	0
active	Plate16_54850_Soil_GG5_01_28303	2.8089194	0	0	0	0	8.767459	3.6868744	0	0	0	19.19483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7623758	6.979561	0	0	0	0	0	3.2559164	1.2172723	0	0	0	4.7235413	5.405061	0
active	Plate16_44050_Soil_GF7_01_28292	0	0	0	0	0	0	0	0	0	0	5.915005	0	0	0	2.3454933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.263477	0	0	0	0	0	0	0	0	0	0	0	5.208885	0
