filename	MS_670	MS_1030	MS_6449	MS_717	MS_894	MS_453	MS_3590	MS_6872	MS_1191	MS_4169	MS_5010	MS_1341	MS_2942	MS_4813	MS_9355	MS_3517	MS_7760	MS_2118	MS_2112	MS_6466	MS_8239	MS_243	MS_1526	MS_1109	MS_2936	MS_5981	MS_5279	MS_4449	MS_7579	MS_9944	MS_13162	MS_8475	MS_5106	MS_8386	MS_8541	MS_877	MS_10867	MS_15189	MS_972	MS_9095	MS_9008	MS_10855	MS_5534	MS_12717	MS_4361	MS_12600	MS_14651	MS_18006	MS_5683	MS_4689	MS_20130	MS_13564	MS_15990	MS_5921	MS_13221	MS_18173	MS_15659	MS_16381	MS_23208	MS_23827	MS_18694	MS_20828	MS_23228	MS_22550	MS_23818	MS_31692	MS_24091	MS_25781	MS_29668	MS_26402	MS_32495	MS_22927	MS_24288	MS_29361	MS_19344	MS_23521	MS_31275	MS_32587	MS_28216	MS_32710	MS_20454	MS_31008	MS_32449	MS_18921	MS_24129	MS_31931	MS_19854	MS_23328	MS_32041	MS_28713	MS_30343	MS_23695	MS_32983	MS_23188	MS_31397	MS_27981	MS_30083	MS_30655	MS_32048	MS_37395
compound	Putrescine-C2:0	Cadaverine-C2:0	Cadaverine-C2:0	Histamine-C2:0	Histamine-C2:0	Cadaverine-C3:0	Putrescine-C4:0	2-aminovaleric acid-C2:0	Histamine-C3:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	Putrescine-C5:0	Putrescine-C5:0	Alanine/Sarcosine-C5:0	Aspartic acid-C2:0	Tyramine-C2:0	Histamine-C4:0	Histamine-C4:0	N-acetylcadaverine-C2:0	Cadaverine-C5:0	Spermidine-C2:0	Lysine-C2:0	Glutamic acid-C2:0	Threonine/homoserine-C4:0	Dopamine-C2:0	Histamine-C5:0	Histamine-C5:0	N-acetylcadaverine-C3:0	Cadaverine-C6:0	Leucine-C4:0	Methionine-C3:0	Spermidine-C5:0	Histamine-C6:0	Histamine-C6:0	3-methylhistidine-C2:0	Cadaverine-C7:0	Leucine-C5:0	Spermidine-C4:0	Spermidine-C4:0	Serotonin-C2:0	Methionine-C4:0	Tyrosine-C2:0	Cadaverine-C8:0	Lysine-C5:0	5-methoxytryptamine-C2:0	Phenylalanine-C4:0	Tyramine-C6:0	L-DOPA-C2:0	Histidine-C5:0	Leucine-C7:0	N-acetylcadaverine-C7:0	Cadaverine-C10:0	Arginine-C5:0	Tryptophan-C3:0	Leucine-C9:4	Histamine-C10:0	Methionine-C9:4	Tyramine-C10:1	Tyramine-C10:0	Histamine-C12:0	Putrescine-C14:0	Putrescine-C16:0	Histamine-C15:0	Cadaverine-C16:0	Leucine-C14:0	Histamine-C16:0	Putrescine-C18:0	Valine-C16:0	Cadaverine-C18:0	Leucine-C16:0	Histamine-C18:2	Histamine-C18:1	Valine-C18:2	Spermidine-C16:0	Lysine-C16:0	Methionine-C16:0	Leucine-C18:2	Leucine-C18:1	Leucine-C18:1	Arginine-C15:0	Tyramine-C18:2	Tyramine-C18:1	Spermidine-C18:2	Lysine-C18:2	N-acetylcadaverine-C18:1	Spermidine-C18:1	Lysine-C18:1	Methionine-C18:2	Phenylalanine-C18:3	Phenylalanine-C18:2	Arginine-C18:1	Serotonin-C18:1	Arginine-C18:0	Tryptophan-C16:0	Tyrosine-C18:2	Tyrosine-C18:1	Tryptophan-C18:2	Tryptophan-C18:1	Serotonin-C20:0
P3_A10_Sample_X3145232	0	934928.25	32518.137	136640.64	0	1429431.1	0	0	0	0	0	0	570457.7	0	0	0	70689.61	0	142076.64	549056.6	0	0	0	0	0	0	32660.29	9991.906	209948.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2290.7974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13778.731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_H12_Sample_X3160521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158244.33	0	0	0	0	0	18620.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19085.69	0	0	0	0	0	0	0	0	0	1178.8054	0	0	0	0	0	0	0	0	0	0
P1_D6_Sample_X3145480	0	1712004.9	117129.62	232456.08	880941.4	3357551	11956.43	43199.54	0	239065.02	0	0	11000000	120764.12	0	0	0	83635.086	92839.5	2414129.5	4123511	0	342838.5	0	0	38186.06	27406.754	0	198219.92	76855.41	0	0	863.53357	0	0	0	10719.6045	0	0	0	0	0	9175.574	0	45207.5	0	0	0	0	10969.258	0	0	0	0	1824.7256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_A9_Sample_x3160627	0	0	0	668838.9	0	0	0	0	0	0	0	0	0	0	0	0	0	97856.64	0	41423.332	0	0	0	0	0	0	0	0	0	0	0	0	5415.347	0	0	0	0	0	0	0	0	0	8304.913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24758.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_E12_Sample_X3146836	0	2272395.8	25922.26	0	0	1718558.6	0	22625.764	0	126894.32	0	0	0	0	0	0	103348.6	0	0	110217.62	0	0	286592.12	0	135793.12	0	29012.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2755.788	0	0	0	0	0	0	0	0	0	0	0	0	0	35202.867	0	0	79628.52	0	0	0	0	53672.23	0	0	0	304713.72	0	50023.758	0	0	0	0	0	0	0	0	0	6018.015	155459.61	39565.324	0	0	0	40369.516	16695.906	0	0	0
P1_B8_Sample_X3150217	0	7092873	245158.16	107910.805	0	32900000	106589.65	0	2694621.8	171688.52	0	0	1719947.9	137478.9	0	0	0	0	1801177.4	1266227.6	1234211.2	0	0	0	0	32950.297	855970.4	12599.185	784296.3	2909.3357	0	0	0	0	31449.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2414.173	0	0	0	2998.6309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3803.1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_C5_Sample_X3145225	0	13900000	234135.48	144921.47	0	34900000	135803.94	0	1074456.2	215485.86	0	0	16500000	190331.28	0	0	91118.47	57051.617	0	3428056	8370528	2924133.8	439137.66	0	0	37460.53	0	0	1483190.1	499084.75	0	0	2758.1018	0	0	0	52379.35	0	0	0	0	0	155823.72	0	0	0	0	0	0	3240.25	0	3270.637	10950.3125	6693.783	6402.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_H8_Sample_X3158938	0	0	0	276079.2	0	0	0	0	0	0	0	0	0	0	0	0	0	44687.145	0	98998.32	0	0	223639.95	184241.7	130057.32	36268.938	0	0	0	0	0	0	1740.8663	0	0	0	0	0	0	0	95266.74	0	25505.254	0	0	0	81993.164	0	0	0	0	0	0	0	1533.2092	25673.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12845.075	0	0	0	0	0	90574.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31585.96	0	0	0
P1_E7_Sample_X3148182	0	0	0	148352.7	0	0	23296.283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90651	0	0	0	0	0	0	0	27987.512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4881.696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29382.232	0	29081.592	0	0	0	0	0	0	0	1903.7565	0	0	0	0	0	0	0	15030.077	0	0
P4_E2_Sample_X3152104	0	1285121	40901.027	260172.7	0	2198827.2	0	88644.91	368339.47	0	0	0	1996495.2	30844.865	153316.05	0	291565.56	40948.953	0	321105.44	714721.8	0	909213.2	160061.6	80506.82	35264.113	0	0	165708.6	0	472542.34	124438.52	5412.9087	0	0	0	0	165322.86	168120.95	36849.023	16696.273	212427.11	52018.8	0	75770.85	0	191525.12	0	0	47303.72	0	4638.3115	7201.3965	0	4918.3877	74922.15	0	13879.682	0	3068.7134	0	11472.715	63159.56	32533	0	7143.8496	0	0	79109.195	81691.31	27927.082	87913.6	0	8019.9766	79188.48	166176.16	14100.653	251439.83	0	0	13964.567	0	0	47639.67	278119.3	0	38255.1	315557.16	0	0	93682.71	150869.97	0	38087.402	27378.984	0	14825.899	0	0	655.0315
P2_B1_Sample_X3154987	0	5507384.5	68717.55	0	0	12700000	36723.965	0	0	97178.74	0	0	1907564	0	0	0	0	0	0	659981.1	1078952	0	0	0	0	0	30623.23	0	199714.19	10952.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3649.468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_H7_Sample_x3150346	0	0	0	127179.06	0	0	0	0	0	0	0	0	888973.7	0	0	0	0	52848.47	259175.4	32164.764	1704990.9	0	0	0	0	0	297757.03	160298.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8266.198	0	0	0	0	0	514.718	0	0	1328.966	2368.814	49043.484	0	201394.11	0	52252.43	0	0	58979.34	0	0	12053.335	15225.693	0	0	0	0	0	0	0	135089.2	0	0	0	0	0	0	0	4104.5776	81707.99	0	0	0	0	0	0	21001.9	0	72.14992
P3_C1_Sample_X3160974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_H1_Sample_x3157101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84321.89	46079	121915.484	0	0	0	0	0	47728.207	22002.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_C5_Sample_x3159712	0	1484611.1	0	0	0	842083	0	0	0	0	0	0	0	16801.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.20325
P2_D5_Sample_x3151481	0	22200000	326139.34	417050.5	1704185.2	30700000	144370.52	0	684685.06	0	0	0	1123941.1	20135.672	0	0	0	0	0	3260768.8	907078.1	0	0	0	37990.035	26632.875	31203.275	0	603246.8	5674.806	0	0	0	0	0	0	0	0	0	0	0	0	6134.4375	0	0	0	0	0	0	11471.264	0	0	0	0	13054.694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525.9526	0	0	0	0	0	0	0	0	0	0
P2_A8_Sample_x3144123	0	7669810.5	32034.459	0	9849705	12200000	42274.71	0	6232302.5	276326.6	0	0	0	131022.9	0	0	0	0	738181.4	634443.56	266116	0	449055.12	0	72012.6	0	191897.84	0	419229.38	0	0	0	2791.5583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2187.6875	0	5995.4346	0	0	0	10789.994	14235.668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7040.2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_A3_Sample_X3151898	0	1341590.6	23656.44	0	0	2685511.8	0	0	0	0	0	0	1474375.1	0	0	0	0	0	0	379590.6	533346.8	0	0	0	0	0	0	0	106674.305	24528.602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.8955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893.31915	0	0	0	0	0	0	0	0	0	0
P2_D11_Sample_X3139931	0	0	0	0	0	806436.9	0	0	0	0	0	0	0	0	0	0	0	0	103135.16	31751.828	20684.39	0	0	0	0	0	111930.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26965.812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17595.45	0	0	0	133958.25	0	61119.492	0	0	0	0	0	0	0	0	0	1082.6509	0	0	0	0	0	0	0	8335.842	0	0
P4_G5_Sample_X3152233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1262.1068	0	0	0	0	0	0	0	0	0	0
P3_G12_Sample_X3160677	0	5141709	356068.22	313370.4	0	5255126	7010.66	27274.934	0	0	0	0	9373980	16089.05	0	0	101283.8	69750.68	0	6970588.5	3291121.2	0	0	0	38649.13	95740.17	0	0	1002912.1	1031764.4	0	0	1942.7712	0	0	0	243248.47	0	0	0	58621.324	0	47586.598	99072.92	0	0	0	0	0	30199.365	67791.97	7147.8467	5244.7505	0	0	0	0	0	0	0	0	0	0	0	0	44210.9	0	0	0	0	0	0	0	23342.629	0	0	0	85577.07	0	0	0	0	0	0	0	0	0	0	0	3029.704	0	0	0	0	0	0	9696.639	0	0	0
P1_G5_Sample_X3143754	0	20200000	296353.16	905435.44	0	37000000	207358.45	0	0	883673.9	0	0	5662289.5	319209.75	0	8208.172	0	71637.125	85705.28	4606550	1510900.6	1572646.4	0	0	0	49095.062	0	0	1483047	11935.016	0	0	14942.997	0	0	0	0	0	0	0	10704.076	0	11180.964	0	0	0	0	0	0	16233.2295	0	0	0	22060.506	4310.2803	0	0	1690.1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_A11_Sample_X3160588	0	4440613	85184.78	0	0	6723966.5	38083.344	0	1027569.1	0	0	0	0	0	0	0	0	0	416382.88	1113940.6	192916.98	0	0	0	0	0	97446.24	0	515875.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001.13	0	0	0	0	0	0	0	0	0	6893.5933	0	22487.633	62058.02	0	0	0	0	0	28854.742	20232.594
P2_G10_Sample_x3157309	0	27400000	360711.44	822612.3	3422747	25400000	557096.4	0	2361128	0	0	0	3173601.8	0	0	0	132491.69	0	6350677.5	2865123	1734548	0	103675.68	0	47933.27	82180.695	5728757.5	131071.66	2269665.5	13176.05	0	0	0	0	72504.805	0	0	0	0	0	0	0	13039.612	0	35999.117	0	0	0	0	13067.451	0	2279.0256	2110.2017	19071.799	0	0	0	0	5716.43	7275.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10256.221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_F8_Sample_X3157032	0	14400000	237199	0	0	22100000	118132.76	0	0	0	0	0	1313062.5	0	0	0	0	0	0	995219.44	689835.7	0	0	0	0	21880.24	73007.46	0	631666.44	0	0	0	46477.273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2403.037	0	0	3587.7166	0	0	0	0	0	0	0	0	0	0	2470.5361	0	0	0	0	0	0	0	0	0	75902.19	26803.45	0	0	0	4193.1914	0	0	0	0	0	0	0	0	5424.175	0	0	0	0	0	0	0	0	0	62.071346
P1_C9_Sample_X3156237	0	0	0	0	0	0	0	0	524622.1	320450.12	0	0	0	0	0	0	0	0	222540.1	0	0	3329524	1129372	0	134482.11	0	49940.086	0	0	0	0	0	0	0	0	0	0	0	0	0	53238.348	0	0	0	0	0	0	0	0	0	0	6632.69	0	98962.32	1753.0466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15454.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_F8_Sample_x3156518	17600000	0	0	141267.58	0	835258.25	0	0	0	0	0	0	1361548.1	38685.41	0	0	0	76624.695	0	0	1125422.1	0	0	0	0	34913.773	65450.227	0	0	2824.9216	0	0	0	0	0	0	0	0	0	0	0	0	1925.7412	0	0	0	0	0	0	13916.113	0	0	3412.7803	0	3278.6099	0	0	0	0	0	0	1922.5668	35352.125	0	234067.28	9244.505	0	0	46895.43	58861.6	0	22929.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188449.5	0	0	0	0	0	20589.428	0	0	0	0	20279.229	0
P1_A4_Sample_X3156294	0	8670033	45901.94	258565.38	3813582.5	13300000	51298.164	0	2063061.9	193958.53	0	612534.44	572776.7	84937.65	0	0	0	28955.803	1251129.5	402959.1	312941.7	0	995420.44	0	157532.72	20668.082	244282.56	0	174015.81	0	0	0	5234.584	0	4546.3813	0	0	0	0	0	0	0	0	0	52801.773	0	0	0	55061.637	0	0	0	0	107555.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16565.86	0	0	0	0	0	0	0	769.69507	0	0	0	0	0	0	0	0	0	0
P2_G12_Sample_X3159505	0	0	0	152180.47	0	0	0	0	0	0	0	0	0	0	0	0	71697.836	0	0	0	0	0	0	0	49408.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14570.41	0	0	0	23634.887	0	13270.87	0	4251.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52206.8	0	0	0	0	0	0	0	14025.745	129976.76	0	0	0	0	0	0	0	0	0
P2_C10_Sample_X3156146	0	14000000	34310.51	0	0	17500000	84660.305	0	0	119800.75	0	0	1697029.5	152292.45	0	0	0	0	0	251932.45	404432.44	0	0	0	0	0	0	0	137911.6	6809.365	0	0	0	0	0	363640.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170353.38	0	0	0	207964.11	38557.04	0	0	0	0	0	0	0	0	0	40194.586	16404.629	128339.84	0	0	0	0	51931.004	11996.986	45177.016	0	0
P4_D3_Sample_x3152455	0	0	27123.418	210308.47	0	0	0	0	872481	0	0	0	701991.7	0	0	0	0	65177.91	1221261.1	285668.38	330436.22	0	0	0	0	0	498583.4	12351.752	0	0	0	0	0	0	8034.47	0	0	0	0	0	0	0	4421.9673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7948.9062	0	0	75650.8	0	0	0	0	0	25715.936	0	0	0	0	0	0	0	4489.374	0	0	0	0	0	0	0	0	1323.4896	0	0	0	0	0	0	0	0	0	0
P3_B12_Sample_x3152474	0	1841821.9	31245.945	161225.66	0	3621656.5	0	0	0	0	0	0	0	18139.232	0	23592.836	66653.32	0	0	287017.53	45096.14	3520398.8	2634485.5	0	100827.2	60394.176	38827.07	0	101613.7	0	0	0	0	0	19475.273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7239.419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4910.1914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_F10_Sample_x3156089	0	0	0	960709.5	0	0	0	0	946033.25	0	0	0	0	0	0	0	243591.22	138887.44	0	0	0	0	0	0	0	33236.113	0	0	0	0	0	0	4953.9385	0	0	0	0	0	0	0	13980.2	0	7473.867	0	0	0	0	0	0	36406.918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6660.6504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_D4_Sample_x3159698	0	3126427.2	0	172150.4	0	5975297.5	10694.159	0	2461970.5	0	0	0	621546.56	46475.31	0	0	0	0	0	0	86739.805	1498113.4	637515.25	196479.47	41421.29	22318.34	0	0	0	0	0	0	23859.703	0	0	185459.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25068.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786.6589	0	0	0	0	0	0	0	0	0	0
P2_C11_Sample_X3159681	0	8176945.5	46130.44	0	0	6868933.5	10979.836	72993.27	0	685030.75	0	0	775141.1	377274.06	0	37714.27	277501.53	16075.512	0	893292.6	14404.649	0	542070.7	0	79254.26	0	0	0	451040.12	0	0	119029.97	3881.7766	0	0	0	0	0	0	0	0	0	29391.74	0	0	0	53970.316	0	0	0	0	0	0	0	22245.295	16274.184	0	0	4731.649	0	0	0	0	0	0	13041.201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26801.287	11180.859	0	0	125497.35	0	0	0	0	1834.6199	0	0	0	0	0	0	7486.6196	0	0	0
P4_D1_Sample_X3143600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5940.322	0	0	0	0	0	0	0	0	0	0
P3_A9_Sample_X3150293	0	31800000	377135.4	0	0	44200000	149939.45	0	0	0	108547.61	0	8496692	19841.732	0	0	49942.652	0	258923.61	5323298	1235362.5	0	296230.12	0	0	46427.734	28482.172	0	1693756.5	2682.6475	0	0	0	0	0	0	0	0	0	0	35649.324	0	0	0	0	0	0	0	0	0	0	2654.6465	0	0	4506.1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20091.996	0	0	24527.648	0	152448.4	0	0	0	0	0	0	0	8433.416	0	0	0	0	0	0	47801.605	9015.477	0	0
P1_B10_Sample_X3144441	0	1754725.6	0	0	2088321.5	0	0	0	536171.6	515721.7	0	0	0	155168.31	0	0	0	0	0	69434.42	0	0	0	0	94847.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500.6963	0	0	0	0	0	0	0	0	0	0	0	0	48602.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39645.21	0	0	0	172521.22	0	34793.832	4392.393	11213.383	0	0	0	0	0	0	0	10376.71	0	139270.92	0	0	0	0	9729.026	38858.285	38186.77	0
P3_F11_Sample_X3159618	0	2815442	190993.52	437226.53	5677304.5	4509837.5	27545.84	0	2281765.2	348169.8	0	0	0	40652.8	0	0	0	38268.68	327310.22	3027732.2	522258.75	0	0	0	0	52681.242	211757.45	0	371413	0	0	0	9726.754	0	0	0	0	0	0	1507.0244	10691.426	0	5423.956	0	0	0	0	0	0	15313.598	0	3221.5564	0	0	13998.673	0	0	0	0	0	0	0	0	55968.3	0	0	70974.555	0	112663.805	0	18919.412	184312.81	19636.586	98141.805	17540.305	92013.414	7987.617	0	0	0	21034.627	0	0	29114.082	709052.1	0	3848.665	639005.6	0	5134.2695	85141.44	176300.81	0	182782.7	37147.055	0	9897.203	17212.076	42664.77	51.1397
P2_C8_Sample_X3161102	0	20100000	400019.97	534143.7	0	14800000	210459.48	67944.86	0	0	0	0	3619216.2	43197.293	0	0	0	0	950195.9	1997599.9	1412691.5	6748492.5	1659240.6	0	79808.484	39540.94	286880.3	0	483131.75	1374437.5	98029.8	0	969.8113	3925.476	570717.8	0	519653.03	24294.773	3995505.8	0	63464.895	0	9807.945	300908.97	0	0	58837.83	0	0	20513.326	98962.67	196323.3	0	0	2482.1265	94477.61	0	0	0	0	0	9534.113	97966.945	100868.05	1015908.3	148959.84	184950.38	0	501923.94	381763.88	83059.85	188798.94	111924.28	552097.94	80321.22	574673.9	87241.86	1990814.6	59046.473	11092.68	26128.69	27258.63	0	357269.5	1444306.4	1188228.1	68117.34	1057477.5	484718.97	107243.26	782742.5	45639.496	0	115942.8	123332.516	297276.2	302537.72	370508.6	472582.75	0
P4_C8_Sample_x3147149	0	9599909	50849.207	0	0	8009070.5	29136.568	0	659205.75	0	0	0	0	0	0	0	0	0	0	127772.59	329721.47	0	0	0	0	0	39965.996	0	0	5727.825	0	0	0	59890.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44923.996	0	0	0	0	1014.0115	9032.557	0	0	299279.56	0	0	0	0	0	0	0	2593.2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5373.5527	0	0	0	0	0	0	0	0	0	0
P1_B3_Sample_x3147464	0	5813191.5	86206.77	0	1282371.2	0	0	35088.703	0	766509.25	0	0	0	0	0	0	440627.72	0	0	1379236.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362617.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41320.87	0	0	15368.422	20257.42	0	0	0	0	0	0	2250.9705	0	0	0	0	0	0	0	0	0	0
P1_G4_Sample_X3152400	0	0	0	431490.34	0	171902.14	0	29508.824	377702.94	0	0	0	0	0	0	0	0	0	0	0	0	0	591356.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161535.5	4424.8022	0	0	0	0	0	0	0	0	0	0	23525.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_A4_Sample_x3159302	0	4064816.8	199673.3	372583.28	3120226	13000000	52530.195	0	2649574.5	0	0	0	4594336.5	49131.387	0	0	0	16928.203	2053526.8	3444937.2	3273905.2	0	0	0	0	41547.9	1551844.8	19421.107	701343	50586.06	0	0	0	0	39318.74	0	0	0	0	0	0	0	0	0	51297.01	0	0	0	0	0	0	0	0	33877.363	2260.3643	12693.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7843.1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
